"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.553728646E1,-2.187722325E-1,7.939980626E-1,4.344819188E-1
2.553927948E1,-2.017285079E-1,8.099765778E-1,4.259600639E-1
2.554127250E1,-1.814890802E-1,8.238245845E-1,4.185034335E-1
2.554326553E1,-1.655105799E-1,8.344769478E-1,4.131772518E-1
2.554525855E1,-1.474016160E-1,8.429988027E-1,4.089163244E-1
2.554725157E1,-1.303578913E-1,8.451292515E-1,4.089163244E-1
2.554924459E1,-1.111836955E-1,8.451292515E-1,4.099815488E-1
2.555123761E1,-9.094426781E-2,8.398030996E-1,4.110468030E-1
2.555323063E1,-7.070484012E-2,8.280855417E-1,4.131772518E-1
2.555522365E1,-5.046541616E-2,8.131722808E-1,4.195686579E-1
2.555721667E1,-2.916075476E-2,7.908023596E-1,4.238295853E-1
2.555920969E1,-9.986559860E-3,7.609758377E-1,4.291557670E-1
2.556120271E1,1.251648832E-2,7.268883586E-1,4.366123974E-1
2.556319573E1,3.382114694E-2,6.894720793E-1,4.430037737E-1
2.556518875E1,5.619104207E-2,6.468627453E-1,4.483299553E-1
2.556718178E1,7.643046975E-2,5.999925137E-1,4.557865858E-1
2.556917480E1,9.666989744E-2,5.552527308E-1,4.621779919E-1
2.557116782E1,1.190397888E-1,5.083824396E-1,4.653736651E-1
2.557316084E1,1.424749196E-1,4.593817294E-1,4.685693681E-1
2.557515386E1,1.648448110E-1,4.093157947E-1,4.749607742E-1
2.557714688E1,1.882799417E-1,3.677717149E-1,4.802869260E-1
2.557913990E1,2.138455361E-1,3.304885328E-1,4.834826291E-1
2.558113292E1,2.383458912E-1,2.995967865E-1,4.866783321E-1
2.558312594E1,2.639114857E-1,2.804225981E-1,4.888088107E-1
2.558511896E1,2.894770801E-1,2.655093372E-1,4.898740351E-1
2.558711198E1,3.193036020E-1,2.580527067E-1,4.920045137E-1
2.558910500E1,3.491301239E-1,2.516613007E-1,4.909392595E-1
2.559109802E1,3.821523488E-1,2.484655976E-1,4.909392595E-1
2.559309105E1,4.151745737E-1,2.484655976E-1,4.898740351E-1
2.559508407E1,4.524577260E-1,2.431394309E-1,4.877435565E-1
2.559707709E1,4.908061028E-1,2.324871123E-1,4.834826291E-1
2.559907011E1,5.302197337E-1,2.207695395E-1,4.781564772E-1
2.560106313E1,5.738942623E-1,2.047910541E-1,4.706998467E-1
2.560305615E1,6.165035963E-1,1.845516264E-1,4.611127377E-1
2.560504917E1,6.623086333E-1,1.611164957E-1,4.451342523E-1
2.560704219E1,7.102441192E-1,1.366161406E-1,4.302209914E-1
2.560903521E1,7.581796050E-1,1.110505462E-1,4.131772518E-1
2.561102823E1,8.061150908E-1,8.761541545E-2,3.918725848E-1
2.561302125E1,8.572462797E-1,6.204982474E-2,3.684374690E-1
2.561501428E1,9.094427228E-1,3.541899845E-2,3.418066502E-1
2.561700730E1,9.648348093E-1,8.788172156E-3,3.173062801E-1
2.561900032E1,1.021292210E0,-1.571218669E-2,2.896102369E-1
2.562099334E1,1.076684237E0,-4.553871229E-2,2.608489394E-1
2.562298636E1,1.132076383E0,-7.430000603E-2,2.288919389E-1
2.562497938E1,1.192794681E0,-1.041265279E-1,1.948044896E-1
2.562697240E1,1.248186827E0,-1.360835135E-1,1.596518010E-1
2.562896542E1,1.301448464E0,-1.712362021E-1,1.213034093E-1
2.563095844E1,1.353644848E0,-2.117150575E-1,8.402025700E-2
2.563295146E1,1.406906486E0,-2.521939278E-1,4.354140162E-2
2.563494448E1,1.454841971E0,-2.916075289E-1,9.320789250E-4
2.563693750E1,1.501712203E0,-3.352820873E-1,-4.167724028E-2
2.563893053E1,1.544321537E0,-3.800218701E-1,-8.535179496E-2
2.564092355E1,1.582669973E0,-4.300878346E-1,-1.300915778E-1
2.564291657E1,1.617822647E0,-4.854799509E-1,-1.737661362E-1
2.564490959E1,1.646583915E0,-5.440677404E-1,-2.185059190E-1
2.564690261E1,1.667888641E0,-6.037208438E-1,-2.589847744E-1
2.564889563E1,1.689193249E0,-6.655043364E-1,-2.983984053E-1
2.565088865E1,1.703041315E0,-7.283530831E-1,-3.356815577E-1
2.565288167E1,1.711563110E0,-7.901365757E-1,-3.687037826E-1
2.565487469E1,1.716889381E0,-8.497896194E-1,-3.985303044E-1
2.565686771E1,1.719019771E0,-9.094427228E-1,-4.283568263E-1
2.565886073E1,1.715824127E0,-9.659000635E-1,-4.517919421E-1
2.566085375E1,1.710497975E0,-1.017031193E0,-4.709661603E-1
2.566284678E1,1.699845552E0,-1.069227695E0,-4.880098701E-1
2.566483980E1,1.684932351E0,-1.111836910E0,-5.029231310E-1
2.566683282E1,1.668953896E0,-1.153381109E0,-5.125102401E-1
2.566882584E1,1.647649169E0,-1.187468529E0,-5.220973492E-1
2.567081886E1,1.625279307E0,-1.216229796E0,-5.295539498E-1
2.567281188E1,1.597583175E0,-1.235404015E0,-5.359453559E-1
2.567480490E1,1.570952415E0,-1.253512979E0,-5.391410589E-1
2.567679792E1,1.537930131E0,-1.268426180E0,-5.434020162E-1
2.567879094E1,1.508103609E0,-1.280143738E0,-5.476629138E-1
2.568078396E1,1.479342341E0,-1.298252702E0,-5.529890656E-1
2.568277698E1,1.445254922E0,-1.312100768E0,-5.593804717E-1
2.568477000E1,1.410102248E0,-1.331274986E0,-5.689675808E-1
2.568676302E1,1.368558168E0,-1.348318696E0,-5.764242411E-1
2.568875605E1,1.327014089E0,-1.367492914E0,-5.849460959E-1
2.569074907E1,1.284404755E0,-1.387732267E0,-5.934679508E-1
2.569274209E1,1.240730166E0,-1.406906486E0,-6.019898057E-1
2.569473511E1,1.205577493E0,-1.431406856E0,-6.105116606E-1
2.569672813E1,1.183207631E0,-1.450581074E0,-6.190335155E-1
2.569872115E1,1.176816225E0,-1.475081444E0,-6.243597269E-1
2.570071417E1,1.192794681E0,-1.501712203E0,-6.296858788E-1
2.570270719E1,1.231143117E0,-1.533669233E0,-6.339467764E-1
2.570470021E1,1.293991804E0,-1.565626264E0,-6.371424794E-1
2.570669323E1,1.379210472E0,-1.600778937E0,-6.435338855E-1
2.570868625E1,1.481472850E0,-1.633801103E0,-6.520557404E-1
2.571067928E1,1.597583175E0,-1.661497235E0,-6.573819518E-1
2.571267230E1,1.728606939E0,-1.681736588E0,-6.680342555E-1
2.571466532E1,1.858565331E0,-1.705171704E0,-6.733604074E-1
2.571665834E1,1.992784739E0,-1.730737329E0,-6.786866188E-1
2.571865136E1,2.118482113E0,-1.764824867E0,-6.808170676E-1
2.572064438E1,2.233527422E0,-1.809564590E0,-6.818822622E-1
2.572263740E1,2.337920189E0,-1.864956737E0,-6.776213646E-1
2.572463042E1,2.419943094E0,-1.927805424E0,-6.722952127E-1
2.572662344E1,2.479596138E0,-1.989588976E0,-6.659038067E-1
2.572861646E1,2.520075083E0,-2.051372528E0,-6.605776548E-1
2.573060948E1,2.539249182E0,-2.106764555E0,-6.552514434E-1
2.573260250E1,2.537118673E0,-2.150439262E0,-6.531209946E-1
2.573459553E1,2.521140337E0,-2.177069902E0,-6.499252915E-1
2.573658855E1,2.484922409E0,-2.190917969E0,-6.531209946E-1
2.573858157E1,2.435921669E0,-2.182396173E0,-6.616428494E-1
2.574057459E1,2.377333879E0,-2.155765295E0,-6.722952127E-1
2.574256761E1,2.311289310E0,-2.096112251E0,-6.861432195E-1
2.574456063E1,2.233527422E0,-2.017285109E0,-7.031869292E-1
2.574655365E1,2.148308754E0,-1.915022612E0,-7.202306986E-1
2.574854667E1,2.052437782E0,-1.807434082E0,-7.426005602E-1
2.575053969E1,1.943783998E0,-1.700910807E0,-7.628399730E-1
2.575253271E1,1.821282148E0,-1.600778937E0,-7.852098942E-1
2.575452573E1,1.689193249E0,-1.514495015E0,-8.065145612E-1
2.575651875E1,1.551778197E0,-1.443124413E0,-8.256887197E-1
2.575851178E1,1.414363146E0,-1.383471370E0,-8.416672349E-1
2.576050480E1,1.274817586E0,-1.341927290E0,-8.523195982E-1
2.576249782E1,1.149120092E0,-1.312100768E0,-8.608414531E-1
2.576449084E1,1.024487853E0,-1.297187567E0,-8.661676049E-1
2.576648386E1,9.137036204E-1,-1.287600398E0,-8.682980537E-1
2.576847688E1,8.220936060E-1,-1.283339500E0,-8.704285622E-1
2.577046990E1,7.464620471E-1,-1.279078603E0,-8.725590110E-1
2.577246292E1,6.900047064E-1,-1.276948094E0,-8.789504170E-1
2.577445594E1,6.516563296E-1,-1.275882840E0,-8.864070177E-1
2.577644896E1,6.282211542E-1,-1.283339500E0,-9.002550840E-1
2.577844198E1,6.154384017E-1,-1.293991804E0,-9.162335396E-1
2.578043500E1,6.165035963E-1,-1.316361666E0,-9.396686554E-1
2.578242802E1,6.260907054E-1,-1.345123053E0,-9.641690254E-1
2.578442105E1,6.410039663E-1,-1.387732267E0,-9.918650985E-1
2.578641407E1,6.623086333E-1,-1.444189668E0,-1.020626426E0
2.578840709E1,6.910699010E-1,-1.501712203E0,-1.053648591E0
2.579040011E1,7.272878289E-1,-1.558169603E0,-1.086670876E0
2.579239313E1,7.709624171E-1,-1.611431241E0,-1.118627787E0
2.579438615E1,8.188979030E-1,-1.662562490E0,-1.152715325E0
2.579637917E1,8.700290918E-1,-1.703041315E0,-1.184672236E0
2.579837219E1,9.275516272E-1,-1.737128735E0,-1.217694521E0
2.580036521E1,9.914656281E-1,-1.761629105E0,-1.248586297E0
2.580235823E1,1.056444883E0,-1.776542425E0,-1.278412819E0
2.580435125E1,1.128880739E0,-1.776542425E0,-1.308239341E0
2.580634428E1,1.197055578E0,-1.769085765E0,-1.335935354E0
2.580833730E1,1.272687197E0,-1.755237699E0,-1.363631368E0
2.581033032E1,1.344057798E0,-1.730737329E0,-1.391327500E0
2.581232334E1,1.415428400E0,-1.706236959E0,-1.419023514E0
2.581431636E1,1.484668493E0,-1.679606199E0,-1.446719646E0
2.581630938E1,1.550712943E0,-1.652975321E0,-1.473350406E0
2.581830240E1,1.611431241E0,-1.627409697E0,-1.499981284E0
2.582029542E1,1.667888641E0,-1.603974581E0,-1.526612043E0
2.582228844E1,1.721150279E0,-1.590126634E0,-1.554308176E0
2.582428146E1,1.763759613E0,-1.582669973E0,-1.579873681E0
2.582627448E1,1.804238439E0,-1.583735228E0,-1.607569814E0
2.582826750E1,1.834064960E0,-1.591191888E0,-1.634200573E0
2.583026052E1,1.856434822E0,-1.606105089E0,-1.658700943E0
2.583225355E1,1.868152380E0,-1.628474951E0,-1.685331821E0
2.583424657E1,1.874543786E0,-1.654040575E0,-1.709832191E0
2.583623959E1,1.872413397E0,-1.685997605E0,-1.732202053E0
2.583823261E1,1.860695839E0,-1.721150279E0,-1.752441525E0
2.584022563E1,1.840456367E0,-1.760563850E0,-1.767354727E0
2.584221865E1,1.812760353E0,-1.804238439E0,-1.782268047E0
2.584421167E1,1.780803323E0,-1.848978162E0,-1.790789843E0
2.584620469E1,1.741389632E0,-1.891587496E0,-1.795050740E0
2.584819771E1,1.696649909E0,-1.928870678E0,-1.797181249E0
2.585019073E1,1.649779677E0,-1.962958097E0,-1.793985605E0
2.585218375E1,1.602909446E0,-1.992784739E0,-1.787594199E0
2.585417678E1,1.552843451E0,-2.015154600E0,-1.778007030E0
2.585616980E1,1.500647068E0,-2.030067921E0,-1.765224218E0
2.585816282E1,1.449515820E0,-2.034328699E0,-1.753506660E0
2.586015584E1,1.400515079E0,-2.027937412E0,-1.735397696E0
2.586214886E1,1.353644848E0,-2.005567551E0,-1.715158343E0
2.586414188E1,1.307839870E0,-1.971480012E0,-1.693853617E0
2.586613490E1,1.266295791E0,-1.928870678E0,-1.667222857E0
2.586812792E1,1.229012609E0,-1.873478532E0,-1.639526725E0
2.587012094E1,1.191729426E0,-1.810629845E0,-1.608635068E0
2.587211396E1,1.162968159E0,-1.742454886E0,-1.576678038E0
2.587410698E1,1.134206891E0,-1.664692879E0,-1.542590618E0
2.587610000E1,1.110771775E0,-1.586930871E0,-1.506372690E0
2.587809303E1,1.088401794E0,-1.507038474E0,-1.468024254E0
2.588008605E1,1.069227695E0,-1.429276466E0,-1.428610682E0
2.588207907E1,1.046857715E0,-1.352579594E0,-1.384936094E0
2.588407209E1,1.028748751E0,-1.280143738E0,-1.342326760E0
2.588606511E1,1.009574652E0,-1.215164542E0,-1.297586918E0
2.588805813E1,9.872047305E-1,-1.156576753E0,-1.252847195E0
2.589005115E1,9.701609612E-1,-1.106510758E0,-1.209172606E0
2.589204417E1,9.499215484E-1,-1.062836289E0,-1.167628527E0
2.589403719E1,9.286168814E-1,-1.034074903E0,-1.125019193E0
2.589603021E1,9.073122144E-1,-1.018096447E0,-1.083475113E0
2.589802323E1,8.849423528E-1,-1.013835549E0,-1.044061542E0
2.590001625E1,8.668333888E-1,-1.022357345E0,-1.008908868E0
2.590200928E1,8.423330188E-1,-1.042596817E0,-9.737561345E-1
2.590400230E1,8.199630976E-1,-1.072423339E0,-9.417991638E-1
2.590599532E1,7.986584306E-1,-1.106510758E0,-9.151683450E-1
2.590798834E1,7.784190178E-1,-1.151250601E0,-8.917331696E-1
2.590998136E1,7.571143508E-1,-1.202381730E0,-8.704285622E-1
2.591197438E1,7.379401922E-1,-1.262034774E0,-8.533847928E-1
2.591396740E1,7.230269313E-1,-1.320622683E0,-8.416672349E-1
2.591596042E1,7.113093734E-1,-1.385601878E0,-8.342106342E-1
2.591795344E1,7.006570101E-1,-1.449515820E0,-8.288844228E-1
2.591994646E1,6.921351552E-1,-1.508103609E0,-8.267539740E-1
2.592193948E1,6.910699010E-1,-1.563495755E0,-8.288844228E-1
2.592393250E1,6.910699010E-1,-1.614627004E0,-8.342106342E-1
2.592592552E1,6.942656040E-1,-1.657236218E0,-8.395367861E-1
2.592791855E1,7.027874589E-1,-1.690258503E0,-8.523195982E-1
2.592991157E1,7.102441192E-1,-1.713693619E0,-8.640371561E-1
2.593190459E1,7.262226343E-1,-1.727541685E0,-8.757547140E-1
2.593389761E1,7.432663441E-1,-1.732867837E0,-8.896027207E-1
2.593589063E1,7.624405622E-1,-1.727541685E0,-9.055812359E-1
2.593788365E1,7.837451696E-1,-1.712628365E0,-9.247553945E-1
2.593987667E1,8.050498366E-1,-1.693454146E0,-9.471253157E-1
2.594186969E1,8.316806555E-1,-1.663627625E0,-9.716256857E-1
2.594386271E1,8.551158309E-1,-1.633801103E0,-9.982565045E-1
2.594585573E1,8.849423528E-1,-1.605039835E0,-1.023822069E0
2.594784875E1,9.158340693E-1,-1.576278567E0,-1.051518202E0
2.594984178E1,9.467258453E-1,-1.546452045E0,-1.080279469E0
2.595183480E1,9.829437733E-1,-1.519821167E0,-1.111171246E0
2.595382782E1,1.015965939E0,-1.498516560E0,-1.142062902E0
2.595582084E1,1.048988223E0,-1.481472850E0,-1.174019933E0
2.595781386E1,1.080945253E0,-1.468690038E0,-1.209172606E0
2.595980688E1,1.111836910E0,-1.462298632E0,-1.245390534E0
2.596179990E1,1.141663551E0,-1.456972480E0,-1.283738971E0
2.596379292E1,1.172555208E0,-1.458037734E0,-1.322087288E0
2.596578594E1,1.201316595E0,-1.461233377E0,-1.362566233E0
2.596777896E1,1.232208252E0,-1.458037734E0,-1.403045058E0
2.596977198E1,1.258839130E0,-1.449515820E0,-1.442458630E0
2.597176500E1,1.286535144E0,-1.431406856E0,-1.480807066E0
2.597375803E1,1.312100768E0,-1.410102248E0,-1.517024994E0
2.597575105E1,1.335535884E0,-1.383471370E0,-1.550047159E0
2.597774407E1,1.357905746E0,-1.348318696E0,-1.577743292E0
2.597973709E1,1.378145218E0,-1.308905125E0,-1.603308797E0
2.598173011E1,1.399449944E0,-1.264165282E0,-1.624613523E0
2.598372313E1,1.415428400E0,-1.206642747E0,-1.638461590E0
2.598571615E1,1.432472110E0,-1.143793941E0,-1.650179148E0
2.598770917E1,1.445254922E0,-1.070292830E0,-1.655505300E0
2.598970219E1,1.455907226E0,-9.872047305E-1,-1.657635689E0
2.599169521E1,1.464429140E0,-8.934642076E-1,-1.654440045E0
2.599368823E1,1.468690038E0,-7.880061269E-1,-1.642722487E0
2.599568125E1,1.475081444E0,-6.740261912E-1,-1.628874421E0
2.599767428E1,1.480407596E0,-5.557853580E-1,-1.606504560E0
2.599966730E1,1.480407596E0,-4.311530590E-1,-1.576678038E0
2.600166032E1,1.480407596E0,-3.011946380E-1,-1.543655753E0
2.600365334E1,1.480407596E0,-1.659100503E-1,-1.507437825E0
2.600564636E1,1.471885681E0,-3.062544949E-2,-1.466959000E0
2.600763938E1,1.465494275E0,1.057243794E-1,-1.419023514E0
2.600963240E1,1.453776717E0,2.420742065E-1,-1.372153282E0
2.601162542E1,1.439928770E0,3.794892728E-1,-1.322087288E0
2.601361844E1,1.419689298E0,5.211652517E-1,-1.272021413E0
2.601561146E1,1.399449944E0,6.607108116E-1,-1.219824910E0
2.601760448E1,1.377079964E0,8.003894687E-1,-1.166563272E0
2.601959750E1,1.352579594E0,9.388697743E-1,-1.112236381E0
2.602159052E1,1.327014089E0,1.079480529E0,-1.058974743E0
2.602358355E1,1.300383210E0,1.214765072E0,-1.004647851E0
2.602557657E1,1.271621943E0,1.348984480E0,-9.535167217E-1
2.602756959E1,1.244991064E0,1.478942871E0,-9.002550840E-1
2.602956261E1,1.217295051E0,1.603575110E0,-8.523195982E-1
2.603155563E1,1.189599037E0,1.721816063E0,-8.054493070E-1
2.603354865E1,1.165098667E0,1.837926388E0,-7.617747784E-1
2.603554167E1,1.143793941E0,1.948710680E0,-7.181001902E-1
2.603753469E1,1.121424079E0,2.055233955E0,-6.733604074E-1
2.603952771E1,1.103315115E0,2.152170181E0,-6.339467764E-1
2.604152073E1,1.084140897E0,2.246975899E0,-5.945332050E-1
2.604351375E1,1.070292830E0,2.328998804E0,-5.572500229E-1
2.604550678E1,1.059640527E0,2.393978119E0,-5.274235010E-1
2.604749980E1,1.050053477E0,2.439783096E0,-5.039883852E-1
2.604949282E1,1.040466309E0,2.472805262E0,-4.837489426E-1
2.605148584E1,1.034074903E0,2.503697157E0,-4.645747542E-1
2.605347886E1,1.028748751E0,2.523936510E0,-4.443353117E-1
2.605547188E1,1.022357345E0,2.537784576E0,-4.272916019E-1
2.605746490E1,1.013835549E0,2.543110609E0,-4.123783410E-1
2.605945797E1,1.006378889E0,2.545241117E0,-4.006607831E-1
2.606145105E1,1.001052737E0,2.540980339E0,-3.889431953E-1
2.606344412E1,9.957265854E-1,2.527132273E0,-3.772256374E-1
2.606543719E1,9.925308824E-1,2.510088444E0,-3.655080795E-1
2.606743027E1,9.904004335E-1,2.490914345E0,-3.548557460E-1
2.606942334E1,9.914656281E-1,2.470674753E0,-3.410077095E-1
2.607141641E1,9.946613312E-1,2.455761671E0,-3.292901516E-1
2.607340948E1,9.978570342E-1,2.438717842E0,-3.133116663E-1
2.607540256E1,1.002117991E0,2.421674013E0,-2.973331809E-1
2.607739563E1,1.009574652E0,2.400369406E0,-2.813546658E-1
2.607938870E1,1.015965939E0,2.373738527E0,-2.653761804E-1
2.608138178E1,1.024487853E0,2.343912125E0,-2.451367527E-1
2.608337485E1,1.038335919E0,2.305563688E0,-2.259625494E-1
2.608536792E1,1.051118731E0,2.259758711E0,-2.035926580E-1
2.608736099E1,1.066031933E0,2.206496954E0,-1.801575422E-1
2.608935407E1,1.078814745E0,2.143648386E0,-1.577876359E-1
2.609134714E1,1.093728065E0,2.073343039E0,-1.375482082E-1
2.609334021E1,1.109706521E0,1.997711420E0,-1.151783243E-1
2.609533329E1,1.124619722E0,1.918884158E0,-9.387365729E-2
2.609732636E1,1.143793941E0,1.838991642E0,-7.469946891E-2
2.609931943E1,1.161902905E0,1.761229634E0,-5.446003750E-2
2.610131250E1,1.183207631E0,1.689859033E0,-3.848154470E-2
2.610330558E1,1.200251341E0,1.620618939E0,-2.463351376E-2
2.610529865E1,1.223686457E0,1.553509235E0,-1.078548469E-2
2.610729172E1,1.244991064E0,1.492790937E0,9.320789250E-4
2.610928480E1,1.267361045E0,1.434203148E0,9.453942999E-3
2.611127782E1,1.288665652E0,1.380941510E0,1.691057347E-2
2.611327084E1,1.304644108E0,1.339397430E0,2.330197208E-2
2.611526386E1,1.322753072E0,1.298918486E0,2.649767138E-2
2.611725688E1,1.338731647E0,1.261635303E0,2.649767138E-2
2.611924990E1,1.352579594E0,1.224352241E0,2.543243766E-2
2.612124292E1,1.358971000E0,1.187069058E0,2.223674022E-2
2.612323594E1,1.368558168E0,1.154046774E0,1.797580719E-2
2.612522896E1,1.368558168E0,1.117828846E0,1.371487509E-2
2.612722198E1,1.374949574E0,1.084806681E0,7.323476952E-3
2.612921500E1,1.374949574E0,1.054980159E0,-1.331541280E-4
2.613120803E1,1.376014709E0,1.027284145E0,-5.459319334E-3
2.613320105E1,1.376014709E0,1.001718521E0,-1.398118306E-2
2.613519407E1,1.372819066E0,9.804138541E-1,-2.143781446E-2
2.613718709E1,1.369623303E0,9.601744413E-1,-3.102491237E-2
2.613918011E1,1.366427660E0,9.410002232E-1,-3.848154470E-2
2.614117313E1,1.361101508E0,9.228912592E-1,-4.487293959E-2
2.614316615E1,1.355775356E0,9.037170410E-1,-5.126433820E-2
2.614515917E1,1.355775356E0,8.866733313E-1,-5.659050494E-2
2.614715219E1,1.355775356E0,8.653686643E-1,-5.872096866E-2
2.614914521E1,1.353644848E0,8.419335485E-1,-6.298190355E-2
2.615113823E1,1.349383950E0,8.163679838E-1,-6.511236727E-2
2.615313125E1,1.340862036E0,7.854762077E-1,-7.150376588E-2
2.615512428E1,1.331274986E0,7.535192370E-1,-7.363422960E-2
2.615711730E1,1.315296531E0,7.151708007E-1,-7.576470077E-2
2.615911032E1,1.302513719E0,6.798849702E-1,-7.682993263E-2
2.616110334E1,1.283339500E0,6.468627453E-1,-8.002562821E-2
2.616309636E1,1.262034774E0,6.181014776E-1,-8.428656310E-2
2.616508938E1,1.237534523E0,5.893401504E-1,-8.961272985E-2
2.616708240E1,1.213034153E0,5.616441369E-1,-8.854749799E-2
2.616907542E1,1.188533783E0,5.307523608E-1,-9.067796171E-2
2.617106844E1,1.161902905E0,5.009258389E-1,-8.961272985E-2
2.617306146E1,1.134206891E0,4.721645415E-1,-8.748225868E-2
2.617505448E1,1.106510758E0,4.423380196E-1,-8.215609938E-2
2.617704750E1,1.079879999E0,4.135767221E-1,-7.682993263E-2
2.617904052E1,1.053249121E0,3.869459033E-1,-6.830807030E-2
2.618103355E1,1.026618361E0,3.645760119E-1,-6.085143611E-2
2.618302657E1,9.999874830E-1,3.485974967E-1,-5.339480564E-2
2.618501959E1,9.733566642E-1,3.422061205E-1,-4.487293959E-2
2.618701261E1,9.445953965E-1,3.454017937E-1,-3.528584540E-2
2.618900563E1,9.168993235E-1,3.507279754E-1,-2.356828004E-2
2.619099865E1,8.870728016E-1,3.613803089E-1,-1.398118306E-2
2.619299167E1,8.540505767E-1,3.752283454E-1,-3.328853287E-3
2.619498469E1,8.231588006E-1,3.944025338E-1,8.388710208E-3
2.619697771E1,7.869408727E-1,4.135767221E-1,1.797580719E-2
2.619897073E1,7.549839020E-1,4.348813891E-1,2.543243766E-2
2.620096375E1,7.177007794E-1,4.572512805E-1,3.075860441E-2
2.620295678E1,6.825480461E-1,4.860125780E-1,3.501953557E-2
2.620494980E1,6.431344151E-1,5.179695487E-1,3.928046674E-2
2.620694282E1,6.058512926E-1,5.509917736E-1,4.034570232E-2
2.620893584E1,5.696333647E-1,5.893401504E-1,4.247616604E-2
2.621092886E1,5.312849879E-1,6.319494843E-1,4.567186534E-2
2.621292188E1,4.929365814E-1,6.809502244E-1,4.780233279E-2
2.621491490E1,4.577838778E-1,7.332797647E-1,5.099803209E-2
2.621690792E1,4.215659797E-1,7.833457589E-1,5.419373140E-2
2.621890094E1,3.842828274E-1,8.355421424E-1,5.632419512E-2
2.622089396E1,3.512606025E-1,8.866733313E-1,5.845466256E-2
2.622288698E1,3.161078990E-1,9.399349689E-1,6.165036187E-2
2.622488000E1,2.841508985E-1,9.910661578E-1,6.484606117E-2
2.622687303E1,2.479329854E-1,1.042197347E0,6.804175675E-2
2.622886605E1,2.170412242E-1,1.086937189E0,6.910699606E-2
2.623085907E1,1.829537749E-1,1.129546523E0,7.017222792E-2
2.623285209E1,1.520620137E-1,1.162568688E0,6.591129303E-2
2.623484511E1,1.233007237E-1,1.189199567E0,6.165036187E-2
2.623683813E1,9.880036116E-2,1.207308531E0,5.419373140E-2
2.623883115E1,7.216953486E-2,1.216895580E0,4.567186534E-2
2.624082417E1,5.193011090E-2,1.217960835E0,3.288906813E-2
2.624281719E1,3.275591508E-2,1.214765072E0,2.543243766E-2
2.624481021E1,1.997311972E-2,1.197721362E0,1.371487509E-2
2.624680323E1,8.255556226E-3,1.175351501E0,7.323476952E-3
2.624879625E1,-3.994623839E-4,1.148720622E0,4.127778113E-3
2.625078928E1,-8.921326138E-3,1.110372305E0,-1.331541280E-4
2.625278230E1,-1.531272475E-2,1.065632463E0,-2.263620263E-3
2.625477532E1,-1.424749196E-2,1.010240316E0,-5.459319334E-3
2.625676834E1,-4.660394508E-3,9.420654774E-1,-5.459319334E-3
2.625876136E1,1.358172111E-2,8.536511064E-1,-1.198387123E-3
2.626075438E1,3.914731368E-2,7.428668737E-1,5.193010904E-3
2.626274740E1,7.749570161E-2,6.181014776E-1,1.264964230E-2
